quest_id,name,status,zone,required_level,quest_level,xp_db_level,xp_db_base,earliest_completion_level,xp_at_earliest_completion,task_class,objectives,time_optimistic_min,time_central_min,time_pessimistic_min,xp_per_central_minute,distance_index,pre_single,pre_group,next_quest,route_flags,confidence,manual_review
1272,寻找雷瑟,available_by_level_subject_to_prerequisites,尘泥沼泽,30,37,0,0,35,0,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,not_in_world_candidate_union
1276,黑色盾牌,available_by_level_subject_to_prerequisites,尘泥沼泽,30,37,37,1850,35,3700,travel_dialogue_or_turnin,,8.9,19.4,37.4,190.7,,1323,,,cross_zone_or_multi_zone,low_until_manual_review,
1281,吉姆的歌谣,available_by_level_subject_to_prerequisites,尘泥沼泽,30,35,0,0,35,0,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,not_in_world_candidate_union
1321,黑色盾牌,available_by_level_subject_to_prerequisites,尘泥沼泽,30,35,35,330,35,660,travel_dialogue_or_turnin,,0.95,1.47,2.51,449.0,0.77,1251,,1322,,medium_high,
1322,黑色盾牌,available_by_level_subject_to_prerequisites,尘泥沼泽,30,37,37,3710,35,7400,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=5:sources=黑雾蜘蛛,暗雾独行蛛,暗雾纺丝者,暗雾寡妇蛛",7.09,27.06,87.98,273.5,18.11,1321,,1323,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
1323,黑色盾牌,available_by_level_subject_to_prerequisites,尘泥沼泽,30,37,37,1850,35,3700,travel_dialogue_or_turnin,,0.96,1.48,2.52,2500.0,0.86,1322,,,,medium_high,
7541,为部落效力,available_by_level_subject_to_prerequisites,尘泥沼泽,30,40,40,2150,35,4300,travel_dialogue_or_turnin,,1.9,4.4,10.4,977.3,,1262,,,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
9437,黎明号的黄昏,available_by_level_subject_to_prerequisites,尘泥沼泽,33,37,37,3710,35,7400,mixed_with_personal_item,kill:regular_shared_kills:count=None:sources=伊萨妮亚; item:task_item_world_object_pickup:count=None:sources=Warped Crates,3.48,5.04,9.13,1468.3,25.87,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
11124,调查废墟,available_by_level_subject_to_prerequisites,尘泥沼泽,30,35,35,330,35,660,travel_dialogue_or_turnin,,2.06,2.94,4.79,224.5,17.47,,,,,medium_high,
11161,憎恨的精华,available_by_level_subject_to_prerequisites,尘泥沼泽,35,39,39,4140,35,8300,item_source_not_in_questie,item:item_source_not_in_questie:count=10:sources=,5.94,11.45,22.48,724.9,0.57,11158,,,,low_until_manual_review,item_source_missing:33087
11169,恐怖图腾的武器,available_by_level_subject_to_prerequisites,尘泥沼泽,35,38,38,3920,35,7800,shared_kill,kill:regular_shared_kills:count=10:sources=被捕获的图腾,1.9,2.9,4.74,2689.7,0.0,,,,,medium_high,
11172,坠毁的飞艇,available_by_level_subject_to_prerequisites,尘泥沼泽,35,40,40,435,35,880,travel_dialogue_or_turnin,,1.4,2.06,3.43,427.2,7.51,,,,,medium_high,
11173,沼泽中的毒药,available_by_level_subject_to_prerequisites,尘泥沼泽,35,39,39,4140,35,8300,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=6:sources=毒性切割者,暗牙爬行者",7.94,31.0,101.56,267.7,15.99,,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
11180,女巫岭的幽灵,available_by_level_subject_to_prerequisites,尘泥沼泽,30,36,36,3500,35,7000,shared_kill,kill:regular_shared_kills:count=10:sources=无眠的幽魂,4.81,6.73,9.94,1040.1,0.1,,,11181,active_item_or_spell_use,medium_high,
11181,除巫草,available_by_level_subject_to_prerequisites,尘泥沼泽,30,36,36,3500,35,7000,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=9:sources=复活的游魂,复活的躯壳",8.88,32.64,97.12,214.5,2.67,11180,,11183,"active_item_or_spell_use,drop_rate_required",low_until_manual_review,server_drop_rate_needed
11183,净化女巫岭,available_by_level_subject_to_prerequisites,尘泥沼泽,30,36,36,4350,35,8700,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=泽尔弗拉克斯,1.38,2.08,3.41,4182.7,0.0,11181,,,active_item_or_spell_use,medium_high,
11186,背叛的端倪？,available_by_level_subject_to_prerequisites,尘泥沼泽,30,38,38,3920,35,7800,travel_dialogue_or_turnin,,0.9,1.4,2.4,5571.4,0.0,,,,,medium_high,
11200,绝非偶然,available_by_level_subject_to_prerequisites,尘泥沼泽,30,37,37,3710,35,7400,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=7:sources=尘泥鳄鱼,枯藤爬行者,恐怖图腾击碎者,恐怖图腾移魂者",9.78,32.13,96.48,230.3,37.14,11204,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
11201,恐怖图腾的密谋,available_by_level_subject_to_prerequisites,尘泥沼泽,30,38,38,3920,35,7800,item_source_not_in_questie,item:item_source_not_in_questie:count=1:sources=,1.95,3.47,7.51,2247.8,0.77,11204,,,,low_until_manual_review,item_source_missing:33051
11203,寻找塔贝萨,available_by_level_subject_to_prerequisites,尘泥沼泽,30,37,37,370,35,740,travel_dialogue_or_turnin,,2.76,3.88,6.24,190.7,28.01,11201,,11205,,medium_high,
11204,向克罗格汇报,available_by_level_subject_to_prerequisites,尘泥沼泽,30,38,38,390,35,780,travel_dialogue_or_turnin,,8.9,19.4,37.4,40.2,0.0,1273,,,cross_zone_or_multi_zone,low_until_manual_review,
11205,烧毁恐角岗哨！,available_by_level_subject_to_prerequisites,尘泥沼泽,30,39,39,4140,35,8300,multi_target_shared_kill,kill:regular_shared_kills:count=None:sources=北部帐篷; kill:regular_shared_kills:count=None:sources=东北部帐篷; kill:regular_shared_kills:count=None:sources=东部帐篷,2.64,3.77,6.07,2201.6,21.23,11203,,11206,active_item_or_spell_use,low_until_manual_review,objective_count:missing_counts
11206,伸张正义,available_by_level_subject_to_prerequisites,尘泥沼泽,30,39,39,5150,35,10300,travel_dialogue_or_turnin,,2.69,3.79,6.1,2717.7,26.99,11205,,,,medium_high,
11207,回收货物！,available_by_level_subject_to_prerequisites,尘泥沼泽,35,39,39,4140,35,8300,world_object_item_collection,item:task_item_world_object_pickup:count=8:sources=Zeppelin Cargo,4.8,7.49,15.23,1108.1,8.53,,,11208,object_respawn_and_multi_click_unknown,low_until_manual_review,
11208,给德拉兹特的货物,available_by_level_subject_to_prerequisites,尘泥沼泽,35,39,39,410,35,820,travel_dialogue_or_turnin,,2.23,3.18,5.16,257.9,20.12,11207,,,,medium_high,
11225,女巫岭的隐士,available_by_level_subject_to_prerequisites,尘泥沼泽,32,36,36,350,35,700,travel_dialogue_or_turnin,,2.22,3.16,5.13,221.5,19.91,,,1218,active_item_or_spell_use,medium_high,
506,布莱克摩尔的余孽,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,29,36,36,2600,35,5200,travel_dialogue_or_turnin,,8.9,19.4,37.4,268.0,0.0,503,,507,cross_zone_or_multi_zone,low_until_manual_review,
507,奥里登·匹瑞诺德,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,29,42,42,6000,35,12000,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=奥里登·匹瑞诺德领主,9.83,21.67,42.34,553.8,,506,,508,cross_zone_or_multi_zone,low_until_manual_review,
508,塔蕾莎的礼物,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,29,40,40,5450,35,10900,travel_dialogue_or_turnin,,8.9,19.4,37.4,561.9,0.0,507,,,cross_zone_or_multi_zone,low_until_manual_review,
515,破除天灾,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,24,30,30,3050,35,6100,mixed_with_personal_item,"item:item_source_not_in_questie:count=5:sources=; item:multiple_creature_task_item_drops:count=5:sources=刺脊捕猎者,刺脊滩行者,刺脊尖啸者,刺脊海妖; item:multiple_creature_task_item_drops:count=None:sources=碎鳍泥浆鱼人,碎鳍滩行鱼人,碎鳍智者,碎鳍潮行鱼人",15.65,43.59,105.86,139.9,54.0,513,,517,"cross_zone_or_multi_zone,drop_rate_required,elite_or_rare_target",low_until_manual_review,"item_source_missing:3388,objective_count:missing_counts,server_drop_rate_needed"
517,破除天灾,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,24,30,30,1200,35,2400,world_object_item_collection,item:task_item_world_object_pickup:count=1:sources=Keg of Shindigger Stout,7.1,9.78,16.44,245.4,124.66,515,,524,object_respawn_and_multi_click_unknown,low_until_manual_review,
518,意志之冠,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,34,39,39,3100,35,6200,shared_kill,kill:regular_shared_kills:count=10:sources=破碎岭虐待者,14.1,27.43,50.3,226.0,0.0,495,,519,cross_zone_or_multi_zone,low_until_manual_review,
519,意志之冠,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,34,41,41,4590,35,9200,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=塔尔格; item:multiple_creature_task_item_drops:count=None:sources=玛克拉克; item:multiple_creature_task_item_drops:count=None:sources=戈洛姆斯,12.42,47.57,157.92,193.4,0.0,518,,520,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
520,意志之冠,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,34,43,43,6300,35,12600,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=玛格索尔; item:multiple_creature_task_item_drops:count=None:sources=玛格索尔,11.54,41.64,137.14,302.6,0.0,519,,521,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
521,意志之冠,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,34,43,43,5050,35,10100,travel_dialogue_or_turnin,,8.9,19.4,37.4,520.6,,520,,,cross_zone_or_multi_zone,low_until_manual_review,
524,破除天灾,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,24,30,30,3650,35,7300,travel_dialogue_or_turnin,,0.97,1.49,2.54,4899.3,1.41,517,,,active_item_or_spell_use,medium_high,
533,秘密潜入,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,29,34,34,3100,35,6200,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=辛迪加劫匪,辛迪加窃贼",9.69,23.86,51.35,259.8,0.83,498,,503,cross_zone_or_multi_zone,low_until_manual_review,
541,希尔斯布莱德之战,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,19,30,30,2450,35,4900,multi_target_shared_kill,kill:regular_shared_kills:count=8:sources=丹加洛克巡山人; kill:regular_shared_kills:count=4:sources=丹加洛克火枪手; kill:regular_shared_kills:count=2:sources=丹加洛克牧师; kill:regular_shared_kills:count=None:sources=达伦·铁山上尉,11.53,15.76,23.78,310.9,119.99,539,,14351,,low_until_manual_review,objective_count:missing_counts
544,誓死追赃,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,30,34,34,3850,35,7700,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=德莫特; item:multiple_creature_task_item_drops:count=None:sources=瑞克特尔; item:multiple_creature_task_item_drops:count=None:sources=奥丽娜; item:multiple_creature_task_item_drops:count=None:sources=克甘达玛,12.09,37.33,93.46,206.3,1.0,,,545,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
545,达拉然巡逻队,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,30,35,35,2450,35,4900,multi_target_shared_kill,kill:regular_shared_kills:count=6:sources=达拉然召唤师; kill:regular_shared_kills:count=12:sources=元素奴仆,16.69,29.99,52.33,163.4,0.83,544,,,cross_zone_or_multi_zone,low_until_manual_review,
547,亨伯特的长剑,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,26,30,30,3050,35,6100,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=丹加洛克巡山人,丹加洛克火枪手,丹加洛克牧师,塔尔玛·雷矛",7.14,14.12,30.82,432.0,120.49,,,,elite_or_rare_target,medium,
550,希尔斯布莱德之战,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,19,32,32,2710,35,5400,travel_dialogue_or_turnin,,1.9,4.4,10.4,1227.3,,,,,"automatic_route_candidate_missing,non_npc_start_or_missing_start",low_until_manual_review,not_in_world_candidate_union
552,赫尔库拉的复仇,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,29,33,33,2900,35,5800,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=洞穴雪人,凶恶的雪人",3.54,8.15,19.55,711.7,40.84,,,553,,medium,
553,赫尔库拉的复仇,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,29,33,33,3600,35,7200,mixed_objectives,object:multiple_world_objects:count=None:sources=Flame of Azel; object:multiple_world_objects:count=None:sources=Flame of Veraz; object:multiple_world_objects:count=None:sources=Flame of Uzel,10.15,21.4,43.65,336.4,47.08,552,,,cross_zone_or_multi_zone,low_until_manual_review,objective_count:missing_counts
556,石雕,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,30,32,32,2710,35,5400,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=10:sources=达拉然持盾守卫,达拉然法师,达拉然召唤师,典狱官贝拉摩尔",16.03,47.35,120.7,114.0,1.0,,,,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,server_drop_rate_needed
557,地缚护腕,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,30,34,34,3100,35,6200,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=4:sources=元素奴仆,缚魂火元素",12.07,33.15,78.98,187.0,0.83,556,,,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,server_drop_rate_needed
566,通缉：瓦杜斯男爵,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,17,40,40,4370,35,8700,single_named_drop,item:single_named_creature_task_item:count=1:sources=瓦杜斯男爵,9.97,21.78,46.82,399.4,0.39,,,,cross_zone_or_multi_zone,low_until_manual_review,
676,落锤之战,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,30,32,32,2710,35,5400,multi_target_shared_kill,kill:regular_shared_kills:count=8:sources=石拳食人魔; kill:regular_shared_kills:count=10:sources=石拳执行者,17.03,30.45,52.94,177.3,,,,677,cross_zone_or_multi_zone,low_until_manual_review,
14351,希尔斯布莱德之战,available_by_level_subject_to_prerequisites,希尔斯布莱德丘陵,19,32,32,2710,35,5400,travel_dialogue_or_turnin,,8.9,19.4,37.4,278.4,,541,,,cross_zone_or_multi_zone,low_until_manual_review,
495,意志之冠,available_by_level_subject_to_prerequisites,幽暗城,34,39,39,410,35,820,travel_dialogue_or_turnin,,8.9,19.4,37.4,42.3,,,,518,cross_zone_or_multi_zone,low_until_manual_review,
1164,科娜塔一家,available_by_level_subject_to_prerequisites,幽暗城,27,36,36,3500,35,7000,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=科娜塔·达比雷; item:multiple_creature_task_item_drops:count=None:sources=马塞尔·达比雷; item:multiple_creature_task_item_drops:count=None:sources=法迪尔·达比雷,11.3,32.91,79.63,212.7,0.0,,,,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
1116,沼泽中的梦境粉尘,known_completed,悲伤沼泽,30,36,36,4350,35,8700,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=10:sources=翠绿幼龙,睡梦雏龙,绿色龙族,龙族巡梦者",16.03,48.85,125.7,178.1,0.0,1115,,1117,"cross_zone_or_multi_zone,drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
1389,德莱尼水晶,available_by_level_subject_to_prerequisites,悲伤沼泽,30,35,35,3300,35,6600,world_object_item_collection,item:task_item_world_object_pickup:count=6:sources=Draenethyst Crystals,7.33,10.65,20.03,619.7,74.2,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,
1392,木棒诺博鲁,available_by_level_subject_to_prerequisites,悲伤沼泽,29,39,39,3100,35,6200,travel_dialogue_or_turnin,,0.9,1.4,2.4,4428.6,0.0,,,,,medium_high,
1418,尼卡·血痕,available_by_level_subject_to_prerequisites,悲伤沼泽,30,35,35,1650,35,3300,travel_dialogue_or_turnin,,8.9,19.4,37.4,170.1,,,,1420,cross_zone_or_multi_zone,low_until_manual_review,
1422,海中的威胁,available_by_level_subject_to_prerequisites,悲伤沼泽,35,45,0,0,35,0,travel_dialogue_or_turnin,,1.03,1.58,2.67,,2.5,699,,1426,,medium_high,
1427,海中的威胁,available_by_level_subject_to_prerequisites,悲伤沼泽,35,43,43,5050,35,10100,travel_dialogue_or_turnin,,1.03,1.58,2.67,6392.4,2.5,1426,,,,medium_high,
402,正在忙碌的希拉,available_by_level_subject_to_prerequisites,暮色森林,20,30,0,0,35,0,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,not_in_world_candidate_union
2,沙普塔隆的爪子,available_by_level_subject_to_prerequisites,灰谷,20,30,30,2450,35,4900,travel_dialogue_or_turnin,,0.9,1.4,2.4,3500.0,0.0,6383,,,,medium_high,
247,完成狩猎,available_by_level_subject_to_prerequisites,灰谷,20,30,30,3050,35,6100,travel_dialogue_or_turnin,,0.9,1.4,2.4,4357.1,0.0,,"2,23,24",,,medium_high,
6504,丢失的书页,available_by_level_subject_to_prerequisites,灰谷,23,30,30,3650,35,7300,mixed_objectives,item:item_source_not_in_questie:count=1:sources=; item:item_source_not_in_questie:count=2:sources=; item:item_source_not_in_questie:count=3:sources=,4.4,8.4,18.4,869.0,0.0,,,,,low_until_manual_review,"item_source_missing:16642,item_source_missing:16643,item_source_missing:16644,objective_count:ambiguous_extra_numbers"
